week_start_date,sku_id,brand,category,channel,region,sell_out_units,sell_in_units,promo_flag,discount_depth,net_sales_value,gross_sales_value,gross_margin,stock_on_hand,out_of_stock_flag,returns_units
2025-05-19,DEMO-HEALTHY-GROWTH,Synthetic Healthy Growth,Synthetic Beverages,MODERN_TRADE,NORTH,118.247,120.612,False,0.15,1182.47,1418.964,354.741,200,False,0
2025-05-26,DEMO-HEALTHY-GROWTH,Synthetic Healthy Growth,Synthetic Beverages,MODERN_TRADE,NORTH,120.994,123.414,False,0.15,1209.94,1451.928,362.982,200,False,0
2025-06-02,DEMO-HEALTHY-GROWTH,Synthetic Healthy Growth,Synthetic Beverages,MODERN_TRADE,NORTH,119.465,121.854,False,0.15,1194.65,1433.58,358.395,200,False,0
2025-06-09,DEMO-HEALTHY-GROWTH,Synthetic Healthy Growth,Synthetic Beverages,MODERN_TRADE,NORTH,118.475,120.844,False,0.15,1184.75,1421.7,355.425,200,False,0
2025-06-16,DEMO-HEALTHY-GROWTH,Synthetic Healthy Growth,Synthetic Beverages,MODERN_TRADE,NORTH,117.108,119.45,False,0.15,1171.08,1405.296,351.324,200,False,0
2025-06-23,DEMO-HEALTHY-GROWTH,Synthetic Healthy Growth,Synthetic Beverages,MODERN_TRADE,NORTH,120.791,123.207,False,0.15,1207.91,1449.492,362.373,200,False,0
2025-06-30,DEMO-HEALTHY-GROWTH,Synthetic Healthy Growth,Synthetic Beverages,MODERN_TRADE,NORTH,120.215,122.619,False,0.15,1202.15,1442.58,360.645,200,False,0
2025-01-06,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,100.922,102.94,False,0.2,1009.22,1211.064,302.766,200,False,0
2025-01-13,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,98.528,100.499,False,0.2,985.28,1182.336,295.584,200,False,0
2025-01-20,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,100.758,102.773,False,0.2,1007.58,1209.096,302.274,200,False,0
2025-01-27,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,101.557,103.588,False,0.2,1015.57,1218.684,304.671,200,False,0
2025-02-03,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,101.091,103.113,False,0.2,1010.91,1213.092,303.273,200,False,0
2025-02-10,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,99.657,101.65,False,0.2,996.57,1195.884,298.971,200,False,0
2025-02-17,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,98.642,100.615,False,0.2,986.42,1183.704,295.926,200,False,0
2025-02-24,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,101.153,103.176,False,0.2,1011.53,1213.836,303.459,200,False,0
2025-03-03,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,99.148,101.131,False,0.2,991.48,1189.776,297.444,200,False,0
2025-03-10,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,100.695,102.709,False,0.2,1006.95,1208.34,302.085,200,False,0
2025-03-17,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,99.007,100.987,False,0.2,990.07,1188.084,297.021,200,False,0
2025-03-24,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,100.491,102.501,False,0.2,1004.91,1205.892,301.473,200,False,0
2025-03-31,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,164.843,168.14,True,0.2,1648.43,1978.116,494.529,200,False,0
2025-04-07,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,164.198,167.482,True,0.2,1641.98,1970.376,492.594,200,False,0
2025-04-14,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,100.995,103.015,False,0.2,1009.95,1211.94,302.985,200,False,0
2025-04-21,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,102.584,104.636,False,0.2,1025.84,1231.008,307.752,200,False,0
2025-04-28,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,102.195,104.239,False,0.2,1021.95,1226.34,306.585,200,False,0
2025-05-05,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,102.362,104.409,False,0.2,1023.62,1228.344,307.086,200,False,0
2025-05-12,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,100.041,102.042,False,0.2,1000.41,1200.492,300.123,200,False,0
2025-05-19,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,99.467,101.456,False,0.2,994.67,1193.604,298.401,200,False,0
2025-05-26,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,102.774,104.829,False,0.2,1027.74,1233.288,308.322,200,False,0
2025-06-02,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,102.176,104.22,False,0.2,1021.76,1226.112,306.528,200,False,0
2025-06-09,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,99.796,101.792,False,0.2,997.96,1197.552,299.388,200,False,0
2025-06-16,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,99.477,101.467,False,0.2,994.77,1193.724,298.431,200,False,0
2025-06-23,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,99.142,101.125,False,0.2,991.42,1189.704,297.426,200,False,0
2025-06-30,DEMO-TEMPORARY-UPLIFT,Synthetic Temporary Uplift,Synthetic Beverages,MODERN_TRADE,NORTH,101.472,103.501,False,0.2,1014.72,1217.664,304.416,200,False,0
2025-01-06,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,99.605,101.597,False,0.25,996.05,1195.26,298.815,200,False,0
2025-01-13,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,99.898,101.896,False,0.25,998.98,1198.776,299.694,200,False,0
2025-01-20,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,99.873,101.87,False,0.25,998.73,1198.476,299.619,200,False,0
2025-01-27,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,101.843,103.88,False,0.25,1018.43,1222.116,305.529,200,False,0
2025-02-03,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,100.554,102.565,False,0.25,1005.54,1206.648,301.662,200,False,0
2025-02-10,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,98.779,100.755,False,0.25,987.79,1185.348,296.337,200,False,0
2025-02-17,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,101.197,103.221,False,0.25,1011.97,1214.364,303.591,200,False,0
2025-02-24,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,98.572,100.543,False,0.25,985.72,1182.864,295.716,200,False,0
2025-03-03,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,99.566,101.557,False,0.25,995.66,1194.792,298.698,200,False,0
2025-03-10,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,101.225,103.249,False,0.25,1012.25,1214.7,303.675,200,False,0
2025-03-17,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,99.641,101.634,False,0.25,996.41,1195.692,298.923,200,False,0
2025-03-24,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,99.384,101.372,False,0.25,993.84,1192.608,298.152,200,False,0
2025-03-31,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,178.601,182.173,True,0.25,1786.01,2143.212,535.803,200,False,0
2025-04-07,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,180.302,183.908,True,0.25,1803.02,2163.624,540.906,200,False,0
2025-04-14,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,70.711,72.125,False,0.25,707.11,848.532,212.133,200,False,0
2025-04-21,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,71.606,73.038,False,0.25,716.06,859.272,214.818,200,False,0
2025-04-28,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,69.753,71.148,False,0.25,697.53,837.036,209.259,200,False,0
2025-05-05,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,69.282,70.668,False,0.25,692.82,831.384,207.846,200,False,0
2025-05-12,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,71.652,73.085,False,0.25,716.52,859.824,214.956,200,False,0
2025-05-19,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,97.355,99.302,False,0.25,973.55,1168.26,292.065,200,False,0
2025-05-26,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,97.677,99.631,False,0.25,976.77,1172.124,293.031,200,False,0
2025-06-02,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,96.834,98.771,False,0.25,968.34,1162.008,290.502,200,False,0
2025-06-09,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,96.626,98.559,False,0.25,966.26,1159.512,289.878,200,False,0
2025-06-16,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,95.41,97.318,False,0.25,954.1,1144.92,286.23,200,False,0
2025-06-23,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,95.724,97.638,False,0.25,957.24,1148.688,287.172,200,False,0
2025-06-30,DEMO-PULL-FORWARD,Synthetic Pull Forward,Synthetic Beverages,MODERN_TRADE,NORTH,94.373,96.26,False,0.25,943.73,1132.476,283.119,200,False,0
2025-01-06,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.016,103.779,False,0.18,990.16,1188.192,297.048,200,False,0
2025-01-13,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.417,103.304,False,0.18,984.17,1181.004,295.251,200,False,0
2025-01-20,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.272,103.873,False,0.18,992.72,1191.264,297.816,200,False,0
2025-01-27,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.539,103.98,False,0.18,995.39,1194.468,298.617,200,False,0
2025-02-03,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.297,100.74,False,0.18,992.97,1191.564,297.891,200,False,0
2025-02-10,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.845,101.304,False,0.18,988.45,1186.14,296.535,200,False,0
2025-02-17,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.427,100.345,False,0.18,984.27,1181.124,295.281,200,False,0
2025-02-24,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.465,101.104,False,0.18,994.65,1193.58,298.395,200,False,0
2025-03-03,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.778,102.878,False,0.18,997.78,1197.336,299.334,200,False,0
2025-03-10,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.371,101.086,False,0.18,983.71,1180.452,295.113,200,False,0
2025-03-17,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.593,100.915,False,0.18,985.93,1183.116,295.779,200,False,0
2025-03-24,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,101.266,103.55,False,0.18,1012.66,1215.192,303.798,200,False,0
2025-03-31,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,126.051,193.093,True,0.18,1260.51,1512.612,378.153,218,False,0
2025-04-07,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,126.788,193.573,True,0.18,1267.88,1521.456,380.364,236,False,0
2025-04-14,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,88.806,143.9,False,0.18,888.06,1065.672,266.418,254,False,0
2025-04-21,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,86.311,143.698,False,0.18,863.11,1035.732,258.933,272,False,0
2025-04-28,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,86.092,145.502,False,0.18,860.92,1033.104,258.276,290,False,0
2025-05-05,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,86.606,143.596,False,0.18,866.06,1039.272,259.818,308,False,0
2025-05-12,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,88.075,144.03,False,0.18,880.75,1056.9,264.225,326,False,0
2025-05-19,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,88.398,146.266,False,0.18,883.98,1060.776,265.194,344,False,0
2025-05-26,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,88.183,144.659,False,0.18,881.83,1058.196,264.549,362,False,0
2025-06-02,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,89.261,145.267,False,0.18,892.61,1071.132,267.783,380,False,0
2025-06-09,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,89.175,145.18,False,0.18,891.75,1070.1,267.525,398,False,0
2025-06-16,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,89.221,143.05,False,0.18,892.21,1070.652,267.663,416,False,0
2025-06-23,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,89.765,144.408,False,0.18,897.65,1077.18,269.295,434,False,0
2025-06-30,DEMO-LOADING-RISK,Synthetic Loading Risk,Synthetic Beverages,MODERN_TRADE,NORTH,89.361,143.35,False,0.18,893.61,1072.332,268.083,452,False,0
2025-01-06,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,77.057,78.598,False,0,770.57,924.684,231.171,200,False,0
2025-01-13,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,74.351,75.838,False,0,743.51,892.212,223.053,200,False,0
2025-01-20,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,76.116,77.638,False,0,761.16,913.392,228.348,200,False,0
2025-01-27,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,74.481,75.971,False,0,744.81,893.772,223.443,200,False,0
2025-02-03,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,74.614,76.106,False,0,746.14,895.368,223.842,200,False,0
2025-02-10,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,168.883,172.261,True,0.35,1688.83,2026.596,506.649,200,False,0
2025-02-17,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,170.729,174.144,True,0.35,1707.29,2048.748,512.187,200,False,0
2025-02-24,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,75.549,77.06,False,0,755.49,906.588,226.647,200,False,0
2025-03-03,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,76.596,78.128,False,0,765.96,919.152,229.788,200,False,0
2025-03-10,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,77.002,78.542,False,0,770.02,924.024,231.006,200,False,0
2025-03-17,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,75.585,77.097,False,0,755.85,907.02,226.755,200,False,0
2025-03-24,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,77.315,78.861,False,0,773.15,927.78,231.945,200,False,0
2025-03-31,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,168.589,171.961,True,0.35,1685.89,2023.068,505.767,200,False,0
2025-04-07,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,169.243,172.628,True,0.35,1692.43,2030.916,507.729,200,False,0
2025-04-14,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,74.875,76.373,False,0,748.75,898.5,224.625,200,False,0
2025-04-21,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,76.541,78.072,False,0,765.41,918.492,229.623,200,False,0
2025-04-28,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,74.735,76.23,False,0,747.35,896.82,224.205,200,False,0
2025-05-05,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,77.074,78.615,False,0,770.74,924.888,231.222,200,False,0
2025-05-12,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,74.172,75.655,False,0,741.72,890.064,222.516,200,False,0
2025-05-19,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,169.964,173.363,True,0.35,1699.64,2039.568,509.892,200,False,0
2025-05-26,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,169.219,172.603,True,0.35,1692.19,2030.628,507.657,200,False,0
2025-06-02,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,75.174,76.677,False,0,751.74,902.088,225.522,200,False,0
2025-06-09,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,74.362,75.849,False,0,743.62,892.344,223.086,200,False,0
2025-06-16,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,74.158,75.641,False,0,741.58,889.896,222.474,200,False,0
2025-06-23,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,74.282,75.768,False,0,742.82,891.384,222.846,200,False,0
2025-06-30,DEMO-DISCOUNT-DEPENDENCY,Synthetic Discount Dependency,Synthetic Beverages,MODERN_TRADE,NORTH,75.177,76.681,False,0,751.77,902.124,225.531,200,False,0
2025-01-06,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,99.828,101.825,False,0,998.28,1197.936,299.484,200,False,0
2025-01-06,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,89.331,91.118,False,0,893.31,1071.972,267.993,200,False,0
2025-01-13,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,101.974,104.013,False,0,1019.74,1223.688,305.922,200,False,0
2025-01-13,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.854,93.691,False,0,918.54,1102.248,275.562,200,False,0
2025-01-20,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,98.863,100.84,False,0,988.63,1186.356,296.589,200,False,0
2025-01-20,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.596,93.428,False,0,915.96,1099.152,274.788,200,False,0
2025-01-27,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,98.87,100.847,False,0,988.7,1186.44,296.61,200,False,0
2025-01-27,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.408,93.236,False,0,914.08,1096.896,274.224,200,False,0
2025-02-03,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,101.598,103.63,False,0,1015.98,1219.176,304.794,200,False,0
2025-02-03,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,89.166,90.949,False,0,891.66,1069.992,267.498,200,False,0
2025-02-10,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,98.453,100.422,False,0,984.53,1181.436,295.359,200,False,0
2025-02-10,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,90.197,92.001,False,0,901.97,1082.364,270.591,200,False,0
2025-02-17,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,99.964,101.963,False,0,999.64,1199.568,299.892,200,False,0
2025-02-17,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.593,93.425,False,0,915.93,1099.116,274.779,200,False,0
